統計年月,區域別,姓氏,性別,人口數
10706,臺南市楠西區,蔡,男,102
10706,臺南市楠西區,蔡,女,83
10706,臺南市楠西區,郭,男,72
10706,臺南市楠西區,郭,女,78
10706,臺南市楠西區,鄭,男,82
10706,臺南市楠西區,鄭,女,64
10706,臺南市楠西區,莊,男,67
10706,臺南市楠西區,莊,女,66
10706,臺南市楠西區,朱,男,71
10706,臺南市楠西區,朱,女,59
10706,臺南市楠西區,蘇,男,66
10706,臺南市楠西區,蘇,女,63
10706,臺南市南化區,陳,男,518
10706,臺南市南化區,陳,女,442
10706,臺南市南化區,林,男,488
10706,臺南市南化區,林,女,403
10706,臺南市南化區,張,男,356
10706,臺南市南化區,張,女,263
10706,臺南市南化區,黃,男,307
10706,臺南市南化區,黃,女,251
10706,臺南市南化區,李,男,226
10706,臺南市南化區,李,女,204
10706,臺南市南化區,呂,男,247
10706,臺南市南化區,呂,女,156
10706,臺南市南化區,王,男,203
10706,臺南市南化區,王,女,159
10706,臺南市南化區,廖,男,222
10706,臺南市南化區,廖,女,139
10706,臺南市南化區,蔡,男,121
10706,臺南市南化區,蔡,女,124
10706,臺南市南化區,鄭,男,109
10706,臺南市南化區,鄭,女,98
10706,臺南市南化區,余,男,113
10706,臺南市南化區,余,女,77
10706,臺南市南化區,江,男,102
10706,臺南市南化區,江,女,83
10706,臺南市南化區,胡,男,90
10706,臺南市南化區,胡,女,77
10706,臺南市南化區,劉,男,64
10706,臺南市南化區,劉,女,81
10706,臺南市南化區,楊,男,65
10706,臺南市南化區,楊,女,74
10706,臺南市南化區,温,男,76
10706,臺南市南化區,温,女,60
10706,臺南市南化區,洪,男,56
10706,臺南市南化區,洪,女,57
10706,臺南市南化區,曾,男,58
10706,臺南市南化區,曾,女,50
10706,臺南市南化區,吳,男,47
10706,臺南市南化區,吳,女,60
10706,臺南市南化區,郭,男,58
10706,臺南市南化區,郭,女,44
10706,臺南市左鎮區,林,男,285
10706,臺南市左鎮區,林,女,195
10706,臺南市左鎮區,李,男,212
10706,臺南市左鎮區,李,女,168
10706,臺南市左鎮區,簡,男,174
10706,臺南市左鎮區,簡,女,99
10706,臺南市左鎮區,黃,男,130
10706,臺南市左鎮區,黃,女,118
10706,臺南市左鎮區,羅,男,158
10706,臺南市左鎮區,羅,女,83
10706,臺南市左鎮區,陳,男,114
10706,臺南市左鎮區,陳,女,120
10706,臺南市左鎮區,王,男,120
10706,臺南市左鎮區,王,女,103
10706,臺南市左鎮區,買,男,105
10706,臺南市左鎮區,買,女,80
10706,臺南市左鎮區,葉,男,78
10706,臺南市左鎮區,葉,女,61
10706,臺南市左鎮區,謝,男,77
10706,臺南市左鎮區,謝,女,61
10706,臺南市左鎮區,穆,男,81
10706,臺南市左鎮區,穆,女,43
10706,臺南市左鎮區,楊,男,63
10706,臺南市左鎮區,楊,女,57
10706,臺南市左鎮區,鄭,男,52
10706,臺南市左鎮區,鄭,女,64
10706,臺南市左鎮區,吳,男,53
10706,臺南市左鎮區,吳,女,61
10706,臺南市左鎮區,蔡,男,56
10706,臺南市左鎮區,蔡,女,55
10706,臺南市左鎮區,郭,男,66
10706,臺南市左鎮區,郭,女,37
10706,臺南市左鎮區,蘇,男,51
10706,臺南市左鎮區,蘇,女,37
10706,臺南市左鎮區,嚴,男,55
10706,臺南市左鎮區,嚴,女,27
10706,臺南市左鎮區,卓,男,54
10706,臺南市左鎮區,卓,女,27
10706,臺南市左鎮區,兵,男,43
10706,臺南市左鎮區,兵,女,37
10706,臺南市仁德區,陳,男,3996
10706,臺南市仁德區,陳,女,4078
10706,臺南市仁德區,林,男,3294
10706,臺南市仁德區,林,女,3125
10706,臺南市仁德區,黃,男,2695
10706,臺南市仁德區,黃,女,2486
10706,臺南市仁德區,王,男,2389
10706,臺南市仁德區,王,女,2134
10706,臺南市仁德區,李,男,1744
10706,臺南市仁德區,李,女,1717
10706,臺南市仁德區,吳,男,1595
10706,臺南市仁德區,吳,女,1699
10706,臺南市仁德區,劉,男,1665
10706,臺南市仁德區,劉,女,1545
10706,臺南市仁德區,張,男,1505
10706,臺南市仁德區,張,女,1487
10706,臺南市仁德區,蔡,男,1376
10706,臺南市仁德區,蔡,女,1355
10706,臺南市仁德區,許,男,1143
10706,臺南市仁德區,許,女,1061
10706,臺南市仁德區,楊,男,1023
10706,臺南市仁德區,楊,女,1081
10706,臺南市仁德區,鄭,男,1090
10706,臺南市仁德區,鄭,女,1010
10706,臺南市仁德區,郭,男,908
10706,臺南市仁德區,郭,女,897
10706,臺南市仁德區,洪,男,699
10706,臺南市仁德區,洪,女,699
10706,臺南市仁德區,曾,男,701
10706,臺南市仁德區,曾,女,662
10706,臺南市仁德區,蘇,男,558
10706,臺南市仁德區,蘇,女,586
10706,臺南市仁德區,謝,男,502
10706,臺南市仁德區,謝,女,588
10706,臺南市仁德區,葉,男,508
10706,臺南市仁德區,葉,女,476
10706,臺南市仁德區,邱,男,432
10706,臺南市仁德區,邱,女,444
10706,臺南市仁德區,宋,男,458
10706,臺南市仁德區,宋,女,348
10706,臺南市歸仁區,陳,男,3777
10706,臺南市歸仁區,陳,女,3799
10706,臺南市歸仁區,林,男,3672
10706,臺南市歸仁區,林,女,3310
10706,臺南市歸仁區,黃,男,2703
10706,臺南市歸仁區,黃,女,2490
10706,臺南市歸仁區,楊,男,1763
10706,臺南市歸仁區,楊,女,1598
10706,臺南市歸仁區,李,男,1687
10706,臺南市歸仁區,李,女,1616
10706,臺南市歸仁區,吳,男,1538
10706,臺南市歸仁區,吳,女,1579
10706,臺南市歸仁區,王,男,1485
10706,臺南市歸仁區,王,女,1553
10706,臺南市歸仁區,張,男,1420
10706,臺南市歸仁區,張,女,1471
10706,臺南市歸仁區,蔡,男,1435
10706,臺南市歸仁區,蔡,女,1275
10706,臺南市歸仁區,劉,男,1110
10706,臺南市歸仁區,劉,女,1077
10706,臺南市歸仁區,郭,男,1084
10706,臺南市歸仁區,郭,女,944
10706,臺南市歸仁區,許,男,1013
10706,臺南市歸仁區,許,女,929
10706,臺南市歸仁區,鄭,男,968
10706,臺南市歸仁區,鄭,女,919
10706,臺南市歸仁區,謝,男,868
10706,臺南市歸仁區,謝,女,775
10706,臺南市歸仁區,徐,男,722
10706,臺南市歸仁區,徐,女,630
10706,臺南市歸仁區,洪,男,540
10706,臺南市歸仁區,洪,女,536
10706,臺南市歸仁區,葉,男,401
10706,臺南市歸仁區,葉,女,367
10706,臺南市歸仁區,蘇,男,386
10706,臺南市歸仁區,蘇,女,376
10706,臺南市歸仁區,翁,男,387
10706,臺南市歸仁區,翁,女,331
10706,臺南市歸仁區,周,男,305
10706,臺南市歸仁區,周,女,334
10706,臺南市關廟區,黃,男,1833
10706,臺南市關廟區,黃,女,1661
10706,臺南市關廟區,林,男,1746
10706,臺南市關廟區,林,女,1550
10706,臺南市關廟區,陳,男,1326
10706,臺南市關廟區,陳,女,1340
10706,臺南市關廟區,楊,男,1195
10706,臺南市關廟區,楊,女,981
10706,臺南市關廟區,吳,男,1121
10706,臺南市關廟區,吳,女,985
10706,臺南市關廟區,郭,男,1090
10706,臺南市關廟區,郭,女,893
10706,臺南市關廟區,張,男,946
10706,臺南市關廟區,張,女,889
10706,臺南市關廟區,李,男,733
10706,臺南市關廟區,李,女,772
10706,臺南市關廟區,王,男,672
10706,臺南市關廟區,王,女,686
10706,臺南市關廟區,盧,男,777
10706,臺南市關廟區,盧,女,580
10706,臺南市關廟區,劉,男,521
10706,臺南市關廟區,劉,女,446
10706,臺南市關廟區,蔡,男,459
10706,臺南市關廟區,蔡,女,440
10706,臺南市關廟區,許,男,437
10706,臺南市關廟區,許,女,400
10706,臺南市關廟區,鄭,男,400
10706,臺南市關廟區,鄭,女,358
10706,臺南市關廟區,洪,男,277
10706,臺南市關廟區,洪,女,270
10706,臺南市關廟區,方,男,289
10706,臺南市關廟區,方,女,247
10706,臺南市關廟區,何,男,228
10706,臺南市關廟區,何,女,201
10706,臺南市關廟區,謝,男,211
10706,臺南市關廟區,謝,女,210
10706,臺南市關廟區,徐,男,188
10706,臺南市關廟區,徐,女,192
10706,臺南市關廟區,曾,男,185
10706,臺南市關廟區,曾,女,160
10706,臺南市龍崎區,林,男,314
10706,臺南市龍崎區,林,女,230
10706,臺南市龍崎區,陳,男,245
10706,臺南市龍崎區,陳,女,234
10706,臺南市龍崎區,黃,男,220
10706,臺南市龍崎區,黃,女,160
10706,臺南市龍崎區,李,男,158
10706,臺南市龍崎區,李,女,115
10706,臺南市龍崎區,余,男,134
10706,臺南市龍崎區,余,女,102
10706,臺南市龍崎區,楊,男,127
10706,臺南市龍崎區,楊,女,96
10706,臺南市龍崎區,王,男,116
10706,臺南市龍崎區,王,女,99
10706,臺南市龍崎區,鄭,男,82
10706,臺南市龍崎區,鄭,女,61
10706,臺南市龍崎區,蔡,男,62
10706,臺南市龍崎區,蔡,女,58
10706,臺南市龍崎區,洪,男,65
10706,臺南市龍崎區,洪,女,48
10706,臺南市龍崎區,張,男,63
10706,臺南市龍崎區,張,女,45
10706,臺南市龍崎區,郭,男,34
10706,臺南市龍崎區,郭,女,44
10706,臺南市龍崎區,許,男,35
10706,臺南市龍崎區,許,女,37
10706,臺南市龍崎區,戴,男,40
10706,臺南市龍崎區,戴,女,29
10706,臺南市龍崎區,謝,男,21
10706,臺南市龍崎區,謝,女,39
10706,臺南市龍崎區,吳,男,23
10706,臺南市龍崎區,吳,女,35
10706,臺南市龍崎區,曾,男,32
10706,臺南市龍崎區,曾,女,25
10706,臺南市龍崎區,劉,男,23
10706,臺南市龍崎區,劉,女,33
10706,臺南市龍崎區,葉,男,27
10706,臺南市龍崎區,葉,女,20
10706,臺南市龍崎區,蘇,男,22
10706,臺南市龍崎區,蘇,女,23
10706,臺南市永康區,陳,男,14885
10706,臺南市永康區,陳,女,14708
10706,臺南市永康區,林,男,8630
10706,臺南市永康區,林,女,9094
10706,臺南市永康區,李,男,7338
10706,臺南市永康區,李,女,7229
10706,臺南市永康區,王,男,6417
10706,臺南市永康區,王,女,6587
10706,臺南市永康區,黃,男,4873
10706,臺南市永康區,黃,女,5424
10706,臺南市永康區,吳,男,4943
10706,臺南市永康區,吳,女,5196
10706,臺南市永康區,張,男,4495
10706,臺南市永康區,張,女,4585
10706,臺南市永康區,楊,男,3794
10706,臺南市永康區,楊,女,3851
10706,臺南市永康區,蔡,男,3623
10706,臺南市永康區,蔡,女,3802
10706,臺南市永康區,劉,男,3535
10706,臺南市永康區,劉,女,3516
10706,臺南市永康區,鄭,男,3010
10706,臺南市永康區,鄭,女,3042
10706,臺南市永康區,郭,男,2663
10706,臺南市永康區,郭,女,2765
10706,臺南市永康區,黄,男,2714
10706,臺南市永康區,黄,女,2622
10706,臺南市永康區,許,男,2413
10706,臺南市永康區,許,女,2555
10706,臺南市永康區,謝,男,2342
10706,臺南市永康區,謝,女,2368
10706,臺南市永康區,蘇,男,1538
10706,臺南市永康區,蘇,女,1695
10706,臺南市永康區,曾,男,1599
10706,臺南市永康區,曾,女,1516
10706,臺南市永康區,洪,男,1492
10706,臺南市永康區,洪,女,1568
10706,臺南市永康區,葉,男,1532
10706,臺南市永康區,葉,女,1526
10706,臺南市永康區,邱,男,1392
10706,臺南市永康區,邱,女,1431
10706,臺南市東　區,陳,男,10255
10706,臺南市東　區,陳,女,11025
10706,臺南市東　區,林,男,6727
10706,臺南市東　區,林,女,7551
10706,臺南市東　區,黃,男,5864
10706,臺南市東　區,黃,女,6379
10706,臺南市東　區,王,男,5140
10706,臺南市東　區,王,女,5281
10706,臺南市東　區,李,男,4566
10706,臺南市東　區,李,女,4857
10706,臺南市東　區,吳,男,4485
10706,臺南市東　區,吳,女,4797
10706,臺南市東　區,張,男,3729
10706,臺南市東　區,張,女,4009
10706,臺南市東　區,蔡,男,3128
10706,臺南市東　區,蔡,女,3367
10706,臺南市東　區,楊,男,2642
10706,臺南市東　區,楊,女,2928
10706,臺南市東　區,劉,男,2418
10706,臺南市東　區,劉,女,2688
10706,臺南市東　區,郭,男,2369
10706,臺南市東　區,郭,女,2458
10706,臺南市東　區,鄭,男,2182
10706,臺南市東　區,鄭,女,2365
10706,臺南市東　區,許,男,2031
10706,臺南市東　區,許,女,2264
10706,臺南市東　區,蘇,男,1663
10706,臺南市東　區,蘇,女,1860
10706,臺南市東　區,謝,男,1593
10706,臺南市東　區,謝,女,1712
10706,臺南市東　區,葉,男,1314
10706,臺南市東　區,葉,女,1443
10706,臺南市東　區,洪,男,1260
10706,臺南市東　區,洪,女,1387
10706,臺南市東　區,曾,男,1173
10706,臺南市東　區,曾,女,1366
10706,臺南市東　區,邱,男,1178
10706,臺南市東　區,邱,女,1274
10706,臺南市東　區,周,男,997
10706,臺南市東　區,周,女,1084
10706,臺南市南　區,陳,男,6819
10706,臺南市南　區,陳,女,7014
10706,臺南市南　區,林,男,5668
10706,臺南市南　區,林,女,5616
10706,臺南市南　區,黃,男,4183
10706,臺南市南　區,黃,女,4355
10706,臺南市南　區,蔡,男,3480
10706,臺南市南　區,蔡,女,3320
10706,臺南市南　區,吳,男,3094
10706,臺南市南　區,吳,女,3159
10706,臺南市南　區,王,男,2859
10706,臺南市南　區,王,女,2949
10706,臺南市南　區,李,男,2343
10706,臺南市南　區,李,女,2699
10706,臺南市南　區,張,男,1959
10706,臺南市南　區,張,女,2116
10706,臺南市南　區,蘇,男,2039
10706,臺南市南　區,蘇,女,1933
10706,臺南市南　區,郭,男,1969
10706,臺南市南　區,郭,女,1974
10706,臺南市南　區,鄭,男,2002
10706,臺南市南　區,鄭,女,1881
10706,臺南市南　區,葉,男,1821
10706,臺南市南　區,葉,女,1638
10706,臺南市南　區,杜,男,1707
10706,臺南市南　區,杜,女,1367
10706,臺南市南　區,楊,男,1376
10706,臺南市南　區,楊,女,1466
10706,臺南市南　區,許,男,1278
10706,臺南市南　區,許,女,1313
10706,臺南市南　區,劉,男,1194
10706,臺南市南　區,劉,女,1237
10706,臺南市南　區,邱,男,1020
10706,臺南市南　區,邱,女,1003
10706,臺南市南　區,謝,男,903
10706,臺南市南　區,謝,女,907
10706,臺南市南　區,洪,男,842
10706,臺南市南　區,洪,女,841
10706,臺南市南　區,曾,男,698
10706,臺南市南　區,曾,女,761
10706,臺南市北　區,陳,男,7212
10706,臺南市北　區,陳,女,7670
10706,臺南市北　區,林,男,4714
10706,臺南市北　區,林,女,5003
10706,臺南市北　區,黃,男,4804
10706,臺南市北　區,黃,女,4835
10706,臺南市北　區,吳,男,4038
10706,臺南市北　區,吳,女,3971
10706,臺南市北　區,王,男,3680
10706,臺南市北　區,王,女,3700
10706,臺南市北　區,李,男,3162
10706,臺南市北　區,李,女,3439
10706,臺南市北　區,蔡,男,2580
10706,臺南市北　區,蔡,女,2748
10706,臺南市北　區,張,男,2440
10706,臺南市北　區,張,女,2576
10706,臺南市北　區,鄭,男,1880
10706,臺南市北　區,鄭,女,1847
10706,臺南市北　區,楊,男,1829
10706,臺南市北　區,楊,女,1849
10706,臺南市北　區,郭,男,1739
10706,臺南市北　區,郭,女,1890
10706,臺南市北　區,許,男,1479
10706,臺南市北　區,許,女,1551
10706,臺南市北　區,劉,男,1384
10706,臺南市北　區,劉,女,1457
10706,臺南市北　區,謝,男,1271
10706,臺南市北　區,謝,女,1273
10706,臺南市北　區,蘇,男,1126
10706,臺南市北　區,蘇,女,1208
10706,臺南市北　區,洪,男,848
10706,臺南市北　區,洪,女,974
10706,臺南市北　區,邱,男,872
10706,臺南市北　區,邱,女,940
10706,臺南市北　區,曾,男,895
10706,臺南市北　區,曾,女,888
10706,臺南市北　區,葉,男,865
10706,臺南市北　區,葉,女,881
10706,臺南市北　區,周,男,691
10706,臺南市北　區,周,女,778
10706,臺南市安南區,陳,男,11321
10706,臺南市安南區,陳,女,11153
10706,臺南市安南區,黃,男,8735
10706,臺南市安南區,黃,女,8321
10706,臺南市安南區,林,男,7547
10706,臺南市安南區,林,女,7311
10706,臺南市安南區,吳,男,7817
10706,臺南市安南區,吳,女,6882
10706,臺南市安南區,王,男,5664
10706,臺南市安南區,王,女,5597
10706,臺南市安南區,蔡,男,4234
10706,臺南市安南區,蔡,女,4083
10706,臺南市安南區,李,男,3718
10706,臺南市安南區,李,女,3892
10706,臺南市安南區,郭,男,3640
10706,臺南市安南區,郭,女,3312
10706,臺南市安南區,鄭,男,3249
10706,臺南市安南區,鄭,女,3003
10706,臺南市安南區,張,男,2569
10706,臺南市安南區,張,女,2751
10706,臺南市安南區,楊,男,2560
10706,臺南市安南區,楊,女,2515
10706,臺南市安南區,許,男,2524
10706,臺南市安南區,許,女,2308
10706,臺南市安南區,邱,男,2091
10706,臺南市安南區,邱,女,1938
10706,臺南市安南區,謝,男,1993
10706,臺南市安南區,謝,女,1908
10706,臺南市安南區,蘇,男,1849
10706,臺南市安南區,蘇,女,1768
10706,臺南市安南區,劉,男,1503
10706,臺南市安南區,劉,女,1681
10706,臺南市安南區,洪,男,1308
10706,臺南市安南區,洪,女,1350
10706,臺南市安南區,周,男,1324
10706,臺南市安南區,周,女,1216
10706,臺南市安南區,曾,男,1213
10706,臺南市安南區,曾,女,1159
